197865754,186325522
182678070,180816056
175771613,161576899
143152037,142060042
328362130,327770674
353162744,351738575
382016113,381176395
363002379,359689053
366561826,357624428
351746875,341051424
217262096,215967916
219344892,215312294
164524743,163517822
105722593,104937683
135359033,134428996
141726800,140349502
225647845,224976042
241600736,240390833
270908141,270449110
252448473,249089331
233897814,233084305
256742025,255691059
251489143,250666177
244892137,243959158
134700507,134008629
168400497,167408824
105049096,104441649
123195035,122290451
207905664,207327485
267009416,266422667
267026850,266588296
293987634,293455158
241872302,240724306
303385814,297399775
299816741,299041338
195935215,195353100
258152854,257118222
177289160,176700523
68082068,67559838
28892431,27713877
169592071,168746273
316001780,315452224
358961973,358405425
343902392,343453127
322439176,321542918
317506052,316593148
326460395,325669785
376200984,375502890
318838808,317290943
275975584,274253669
112775771,111942079
42993192,42078117
237948492,237234118
276116912,270125721
294054445,293097108
294869667,288183048
266560026,266008160
321511793,320476475
299065900,298067714
309243194,308827867
316314772,315898485
203369106,202450968
216388833,215605580
222965186,221940229
252455193,251644914
206096596,204929987
278452604,277693055
281312864,279884508
297654256,295544904
295494757,294995486
291921364,290600222
299985429,299284955
166409052,161912268
199342923,198316552
208479288,207425589
262380619,261663558
229912705,229046641
254839277,253240437
254500093,253338537
260515535,259475332
277831595,276668308
287544802,286423972
132910836,132363944
116833240,114415171
65697350,65214304
177714576,177191615
278435082,277580919
267949519,267500894
308192709,300698088
300768222,300066040
286564201,285749695
230365213,229447422
245070592,244205704
264856515,261868428
350396933,349682969
92016905,91487725
64059009,63058183
58924733,58456471
239699334,235129747
275192135,274345360
260017103,259111710
252072187,251617248
305567050,304769237
305937405,305311205
315986665,315266513
304597759,304251533
187639367,187074225
190056916,189748534
159746440,158779696
214043666,213604768
229311920,228882800
251266151,250865270
232295673,231866191
266310369,265978417
277518018,277190625
233469896,233124478
269729498,269434638
238656319,237839083
30750263,29928225
32907620,30034212
252537454,251930783
271870527,270674229
283934671,283310735
316652290,316236903
332535728,331701155
270302119,269824698
324903044,321923841
325622711,324812680
221767483,221295910
334353181,333702352
26095172,25660131
105353118,104395688
248421532,243572030
266323401,265530083
240249596,235709423
270592217,270004017
311992630,311486367
273757752,269284642
273178976,272539269
210305214,209847555
336618008,336329712
107719205,107232602
176574514,175745897
262393244,262057297
270616350,270301284
264333228,263641477
238235020,237081350
272469959,270108754
268300291,267656625
282236656,281625742
292385378,292006710
301038558,299096171
37438146,36675624
154108981,153654598
173712149,172942854
224041262,223396652
203515996,202541608
233178411,232674732
252161446,251744907
255914911,255621584
220487168,219862772
281291336,280764770
272152262,271756832
69506889,68903571
60256808,59529799
248234192,247639544
294610509,294197451
319660699,318956864
296746387,296227244
321503459,321177893
270964357,270178167
288779745,287930577
341355142,340670759
366787777,366194435
377247263,376875946
31324626,30921619
37921702,37137645
282404294,280219195
285149368,284483819
321969664,321548739
346423505,345976752
310527784,310124150
347124867,346823682
347857613,347559734
346540440,346252105
370682147,370157863
261775338,261030474
74349377,74058175
83023589,82060141
41540410,41062593
226058595,225320323
249146574,248523228
281450630,280588151
283235686,282518834
267785152,267088502
302665698,301993596
315507214,314890305
197455280,196939131
196306312,196026880
178535494,178152240
274890966,274059283
280974123,280082868
245040504,244194725
254445539,253698039
311809827,311324905
335245876,331762503
273285096,272528482
308717809,303753048
276217038,275566492
275384185,274383817
177319000,176510609
212507375,212159608
228979256,228593148
206309618,205725976
248221312,247684934
219270251,218672359
244919292,244580034
226744348,226208328
233934195,232071585
242126418,241679690
41917616,41548409
54776313,54077893
63119710,62785625
259079686,258670304
254045434,253555701
256149484,249278248
262984356,262658541
271729872,271493094
276629520,276051547
277895245,277629382
216639797,215762001
164830418,164440641
193929310,193534163
263171724,262287053
280638887,279933166
256351772,255688267
275545375,275195735
263831032,261253799
269697343,269084349
233568373,233048291
237409128,237039537
296487184,296071635
291171578,290784629
165389227,164670875
244416580,243870818
260166094,259582203
252671137,252347473
230875445,230212246
272071947,271064553
283105822,282474906
286757688,285837463
250654644,250424313
253447018,253093977
36534026,35601275
29671426,28948943
351960162,350970884
380759746,371193237
339707105,338834208
395657080,395072065
426716056,426009847
431025596,430410212
437096185,436382543
298601125,297888930
438882584,434140636
435598058,434954066
35603336,30526044
107835920,107011689
240490031,240023476
245962644,245398921
258439677,258118713
262272368,261923431
266195374,265740991
274169989,273705783
289128160,288564520
318641417,318362793
211187731,209891156
91235367,90827958
160883629,160480346
249019559,248498717
273151643,272869861
304924969,304554215
240011627,239620484
292237420,291908563
320850260,320488013
302929944,302419854
275561229,275317344
281438311,281072171
66580500,66218847
113900571,113173429
224280098,223820461
291314553,291056368
243329044,242978820
298430640,297774034
306115443,305753720
265853292,265307140
336522416,336092794
279187338,278710623
280535110,280204063
103472805,102896925
27735509,27358823
298761541,298341843
188819136,188366057
333722661,333298805
339447076,339116046
329863154,329266988
350992579,350765857
318059528,317383223
341660707,341100902
352493464,351927183
358139213,355499488
198334439,197576022
270775679,270006461
243032632,242634966
246523452,246147887
235248843,234971477
227256762,226979439
248881454,248411978
246385924,246041153
258797055,258520183
254189724,253898555
29542383,28996023
249165565,248758966
256977834,256607263
261779364,261317879
305748270,305492919
308074888,307715362
281329787,281056520
285052989,284819469
283711889,283011478
340644076,339951271
210249599,209831280
77570546,77175123
291980093,291613580
285703689,285053684
269556627,268837648
316347991,315720304
281744943,281044093
294884501,289628773
304031334,303375056
306046227,305403189
308154440,305447354
